case,instr,mask,warp,thread,golden_ct,faulty_ct,diff_count,diff_positions,fault_column,fault_done
round9,3884,255,-1,-1,3925841d02dc09fbdc118597196a0b32,1725841d02dc0941dc111b9719db0b32,4,"0,7,10,13",0,1
round9,3884,85,-1,-1,3925841d02dc09fbdc118597196a0b32,da25841d02dc0990dc11e99719530b32,4,"0,7,10,13",0,1
round9,3884,42,-1,-1,3925841d02dc09fbdc118597196a0b32,7325841d02dc094edc11ac9719340b32,4,"0,7,10,13",0,1
round9,3884,1,-1,-1,3925841d02dc09fbdc118597196a0b32,b025841d02dc0912dc11de9719810b32,4,"0,7,10,13",0,1
round9,3886,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3886,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3886,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3886,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3886,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3888,255,-1,-1,3925841d02dc09fbdc118597196a0b32,f425841d02dc09d6dc11339719b40b32,4,"0,7,10,13",0,1
round9,3888,128,-1,-1,3925841d02dc09fbdc118597196a0b32,f625841d02dc09a3dc11c49719a70b32,4,"0,7,10,13",0,1
round9,3888,85,-1,-1,3925841d02dc09fbdc118597196a0b32,1125841d02dc09c9dc11ce97195b0b32,4,"0,7,10,13",0,1
round9,3888,42,-1,-1,3925841d02dc09fbdc118597196a0b32,9925841d02dc0944dc112a9719150b32,4,"0,7,10,13",0,1
round9,3888,1,-1,-1,3925841d02dc09fbdc118597196a0b32,9525841d02dc09f2dc115c97194d0b32,4,"0,7,10,13",0,1
round9,3890,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3929841d49dc09fbdc11855c196ab732,4,"1,4,11,14",1,1
round9,3890,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39de841d3ddc09fbdc11854d196ad532,4,"1,4,11,14",1,1
round9,3890,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3944841d4cdc09fbdc11853c196a1732,4,"1,4,11,14",1,1
round9,3890,42,-1,-1,3925841d02dc09fbdc118597196a0b32,399e841da6dc09fbdc118571196a4832,4,"1,4,11,14",1,1
round9,3890,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39db841df1dc09fbdc1185aa196a3f32,4,"1,4,11,14",1,1
round9,3892,255,-1,-1,3925841d02dc09fbdc118597196a0b32,6d25841d02dc0989dc114a9719500b32,4,"0,7,10,13",0,1
round9,3892,128,-1,-1,3925841d02dc09fbdc118597196a0b32,f625841d02dc09a3dc11c49719a70b32,4,"0,7,10,13",0,1
round9,3892,85,-1,-1,3925841d02dc09fbdc118597196a0b32,0825841d02dc092edc11069719270b32,4,"0,7,10,13",0,1
round9,3892,42,-1,-1,3925841d02dc09fbdc118597196a0b32,9f25841d02dc0947dc11ba9719710b32,4,"0,7,10,13",0,1
round9,3892,1,-1,-1,3925841d02dc09fbdc118597196a0b32,0125841d02dc092adc11c097194e0b32,4,"0,7,10,13",0,1
round9,3894,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3894,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3894,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3894,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3894,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3896,255,-1,-1,3925841d02dc09fbdc118597196a0b32,6d25841d02dc0989dc114a9719500b32,4,"0,7,10,13",0,1
round9,3896,128,-1,-1,3925841d02dc09fbdc118597196a0b32,f625841d02dc09a3dc11c49719a70b32,4,"0,7,10,13",0,1
round9,3896,85,-1,-1,3925841d02dc09fbdc118597196a0b32,0825841d02dc092edc11069719270b32,4,"0,7,10,13",0,1
round9,3896,42,-1,-1,3925841d02dc09fbdc118597196a0b32,9f25841d02dc0947dc11ba9719710b32,4,"0,7,10,13",0,1
round9,3896,1,-1,-1,3925841d02dc09fbdc118597196a0b32,0125841d02dc092adc11c097194e0b32,4,"0,7,10,13",0,1
round9,3898,255,-1,-1,3925841d02dc09fbdc118597196a0b32,6d25841d02dc0989dc114a9719500b32,4,"0,7,10,13",0,1
round9,3898,128,-1,-1,3925841d02dc09fbdc118597196a0b32,f625841d02dc09a3dc11c49719a70b32,4,"0,7,10,13",0,1
round9,3898,85,-1,-1,3925841d02dc09fbdc118597196a0b32,0825841d02dc092edc11069719270b32,4,"0,7,10,13",0,1
round9,3898,42,-1,-1,3925841d02dc09fbdc118597196a0b32,9f25841d02dc0947dc11ba9719710b32,4,"0,7,10,13",0,1
round9,3898,1,-1,-1,3925841d02dc09fbdc118597196a0b32,0125841d02dc092adc11c097194e0b32,4,"0,7,10,13",0,1
round9,3900,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3900,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3900,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3900,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3900,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3908,255,-1,-1,3925841d02dc09fbdc118597196a0b32,f925841d02dc090cdc117d9719680b32,4,"0,7,10,13",0,1
round9,3908,128,-1,-1,3925841d02dc09fbdc118597196a0b32,fd25841d02dc09f7dc11f99719c50b32,4,"0,7,10,13",0,1
round9,3908,85,-1,-1,3925841d02dc09fbdc118597196a0b32,f825841d02dc09abdc11f39719e90b32,4,"0,7,10,13",0,1
round9,3908,42,-1,-1,3925841d02dc09fbdc118597196a0b32,5125841d02dc0942dc118697199c0b32,4,"0,7,10,13",0,1
round9,3908,1,-1,-1,3925841d02dc09fbdc118597196a0b32,4a25841d02dc0918dc11d29719520b32,4,"0,7,10,13",0,1
round9,3912,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3972841da5dc09fbdc11858e196aaa32,4,"1,4,11,14",1,1
round9,3912,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39f8841d64dc09fbdc11858d196a2632,4,"1,4,11,14",1,1
round9,3912,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39c3841d09dc09fbdc118530196aa332,4,"1,4,11,14",1,1
round9,3912,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3941841dd5dc09fbdc11859f196a0332,4,"1,4,11,14",1,1
round9,3912,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39bd841d98dc09fbdc1185d0196a3e32,4,"1,4,11,14",1,1
round9,3916,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3972841da5dc09fbdc11858e196aaa32,4,"1,4,11,14",1,1
round9,3916,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39f8841d64dc09fbdc11858d196a2632,4,"1,4,11,14",1,1
round9,3916,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39c3841d09dc09fbdc118530196aa332,4,"1,4,11,14",1,1
round9,3916,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3941841dd5dc09fbdc11859f196a0332,4,"1,4,11,14",1,1
round9,3916,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39bd841d98dc09fbdc1185d0196a3e32,4,"1,4,11,14",1,1
round9,3918,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3918,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3918,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3918,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3918,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3922,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3922,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3922,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3922,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3922,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3926,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3926,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3926,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3926,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3926,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3932,255,-1,-1,3925841d02dc09fbdc118597196a0b32,f925841d02dc090cdc117d9719680b32,4,"0,7,10,13",0,1
round9,3932,128,-1,-1,3925841d02dc09fbdc118597196a0b32,fd25841d02dc09f7dc11f99719c50b32,4,"0,7,10,13",0,1
round9,3932,85,-1,-1,3925841d02dc09fbdc118597196a0b32,f825841d02dc09abdc11f39719e90b32,4,"0,7,10,13",0,1
round9,3932,42,-1,-1,3925841d02dc09fbdc118597196a0b32,5125841d02dc0942dc118697199c0b32,4,"0,7,10,13",0,1
round9,3932,1,-1,-1,3925841d02dc09fbdc118597196a0b32,4a25841d02dc0918dc11d29719520b32,4,"0,7,10,13",0,1
round9,3934,255,-1,-1,3925841d02dc09fbdc118597196a0b32,6b25841d02dc09eddc11919719a50b32,4,"0,7,10,13",0,1
round9,3934,128,-1,-1,3925841d02dc09fbdc118597196a0b32,6b25841d02dc09eddc11919719a50b32,4,"0,7,10,13",0,1
round9,3934,85,-1,-1,3925841d02dc09fbdc118597196a0b32,6b25841d02dc09eddc11919719a50b32,4,"0,7,10,13",0,1
round9,3934,42,-1,-1,3925841d02dc09fbdc118597196a0b32,a225841d02dc0915dc11679719ca0b32,4,"0,7,10,13",0,1
round9,3934,1,-1,-1,3925841d02dc09fbdc118597196a0b32,4a25841d02dc0918dc11d29719520b32,4,"0,7,10,13",0,1
round9,3936,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925849902dc8bfbdc888597446a0b32,4,"3,6,9,12",3,1
round9,3936,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c602dc26fbdc7d8597e06a0b32,4,"3,6,9,12",3,1
round9,3936,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844002dc4ffbdc578597206a0b32,4,"3,6,9,12",3,1
round9,3936,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fd02dcdafbdc458597086a0b32,4,"3,6,9,12",3,1
round9,3936,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925847002dc5ffbdcc88597ca6a0b32,4,"3,6,9,12",3,1
round9,3938,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584ef02dc61fbdc6c85979f6a0b32,4,"3,6,9,12",3,1
round9,3938,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c602dc26fbdc7d8597e06a0b32,4,"3,6,9,12",3,1
round9,3938,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842a02dc29fbdc678597d86a0b32,4,"3,6,9,12",3,1
round9,3938,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584d802dc2cfbdcf98597126a0b32,4,"3,6,9,12",3,1
round9,3938,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925847002dc5ffbdcc88597ca6a0b32,4,"3,6,9,12",3,1
round9,3940,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925251d020109fbfe118597196a0bfa,4,"2,5,8,15",2,1
round9,3940,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925991d02c609fb41118597196a0b57,4,"2,5,8,15",2,1
round9,3940,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39256e1d02fe09fb5b118597196a0b37,4,"2,5,8,15",2,1
round9,3940,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925911d027409fb78118597196a0b8c,4,"2,5,8,15",2,1
round9,3940,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925391d028c09fbbc118597196a0b5e,4,"2,5,8,15",2,1
round9,3942,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925c71d029909fb66118597196a0be2,4,"2,5,8,15",2,1
round9,3942,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d023c09fb99118597196a0b33,4,"2,5,8,15",2,1
round9,3942,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925071d020509fbe0118597196a0beb,4,"2,5,8,15",2,1
round9,3942,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925a41d02bf09fbfd118597196a0b64,4,"2,5,8,15",2,1
round9,3942,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925391d028c09fbbc118597196a0b5e,4,"2,5,8,15",2,1
round9,3944,255,-1,-1,3925841d02dc09fbdc118597196a0b32,395c841dc3dc09fbdc1185b7196ad432,4,"1,4,11,14",1,1
round9,3944,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3919841d96dc09fbdc1185f7196a1732,4,"1,4,11,14",1,1
round9,3944,85,-1,-1,3925841d02dc09fbdc118597196a0b32,395d841dafdc09fbdc1185f5196a7632,4,"1,4,11,14",1,1
round9,3944,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39f2841ddadc09fbdc11856d196a2332,4,"1,4,11,14",1,1
round9,3944,1,-1,-1,3925841d02dc09fbdc118597196a0b32,396f841d5bdc09fbdc1185d5196a8832,4,"1,4,11,14",1,1
round9,3946,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392e841dcadc09fbdc1185df196aa532,4,"1,4,11,14",1,1
round9,3946,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392e841dcadc09fbdc1185df196aa532,4,"1,4,11,14",1,1
round9,3946,85,-1,-1,3925841d02dc09fbdc118597196a0b32,392e841dcadc09fbdc1185df196aa532,4,"1,4,11,14",1,1
round9,3946,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39e2841dfbdc09fbdc118560196afd32,4,"1,4,11,14",1,1
round9,3946,1,-1,-1,3925841d02dc09fbdc118597196a0b32,396f841d5bdc09fbdc1185d5196a8832,4,"1,4,11,14",1,1
round9,3948,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3972841da5dc09fbdc11858e196aaa32,4,"1,4,11,14",1,1
round9,3948,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39f8841d64dc09fbdc11858d196a2632,4,"1,4,11,14",1,1
round9,3948,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39c3841d09dc09fbdc118530196aa332,4,"1,4,11,14",1,1
round9,3948,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3941841dd5dc09fbdc11859f196a0332,4,"1,4,11,14",1,1
round9,3948,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39bd841d98dc09fbdc1185d0196a3e32,4,"1,4,11,14",1,1
round9,3950,255,-1,-1,3925841d02dc09fbdc118597196a0b32,39d8841d7adc09fbdc118513196acb32,4,"1,4,11,14",1,1
round9,3950,128,-1,-1,3925841d02dc09fbdc118597196a0b32,39f8841d64dc09fbdc11858d196a2632,4,"1,4,11,14",1,1
round9,3950,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3955841de1dc09fbdc118511196a2432,4,"1,4,11,14",1,1
round9,3950,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3941841dd5dc09fbdc11859f196a0332,4,"1,4,11,14",1,1
round9,3950,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39bd841d98dc09fbdc1185d0196a3e32,4,"1,4,11,14",1,1
round9,3952,255,-1,-1,3925841d02dc09fbdc118597196a0b32,8825841d02dc09d6dc11499719cb0b32,4,"0,7,10,13",0,1
round9,3952,128,-1,-1,3925841d02dc09fbdc118597196a0b32,1225841d02dc097fdc118c97197c0b32,4,"0,7,10,13",0,1
round9,3952,85,-1,-1,3925841d02dc09fbdc118597196a0b32,4c25841d02dc097ddc11bd97191e0b32,4,"0,7,10,13",0,1
round9,3952,42,-1,-1,3925841d02dc09fbdc118597196a0b32,2425841d02dc09e8dc111497196d0b32,4,"0,7,10,13",0,1
round9,3952,1,-1,-1,3925841d02dc09fbdc118597196a0b32,4225841d02dc09f6dc111b9719cf0b32,4,"0,7,10,13",0,1
round9,3954,255,-1,-1,3925841d02dc09fbdc118597196a0b32,b825841d02dc0998dc117a9719510b32,4,"0,7,10,13",0,1
round9,3954,128,-1,-1,3925841d02dc09fbdc118597196a0b32,6e25841d02dc092adc11529719680b32,4,"0,7,10,13",0,1
round9,3954,85,-1,-1,3925841d02dc09fbdc118597196a0b32,9425841d02dc09c2dc11bb9719750b32,4,"0,7,10,13",0,1
round9,3954,42,-1,-1,3925841d02dc09fbdc118597196a0b32,2425841d02dc09e8dc111497196d0b32,4,"0,7,10,13",0,1
round9,3954,1,-1,-1,3925841d02dc09fbdc118597196a0b32,4225841d02dc09f6dc111b9719cf0b32,4,"0,7,10,13",0,1
round9,3956,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841602dc1efbdc3685976a6a0b32,4,"3,6,9,12",3,1
round9,3956,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584b802dc4efbdcda8597636a0b32,4,"3,6,9,12",3,1
round9,3956,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925843b02dc73fbdcd785975f6a0b32,4,"3,6,9,12",3,1
round9,3956,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925840e02dc75fbdc128597486a0b32,4,"3,6,9,12",3,1
round9,3956,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925848b02dccbfbdc7e8597b96a0b32,4,"3,6,9,12",3,1
round9,3958,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a902dcfafbdcea85970c6a0b32,4,"3,6,9,12",3,1
round9,3958,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584b802dc4efbdcda8597636a0b32,4,"3,6,9,12",3,1
round9,3958,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842a02dcbbfbdc618597d76a0b32,4,"3,6,9,12",3,1
round9,3958,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925846202dce4fbdc348597836a0b32,4,"3,6,9,12",3,1
round9,3958,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925848b02dccbfbdc7e8597b96a0b32,4,"3,6,9,12",3,1
round9,3960,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925b01d02a509fb6f118597196a0b81,4,"2,5,8,15",2,1
round9,3960,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e51d022009fb55118597196a0b59,4,"2,5,8,15",2,1
round9,3960,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925f11d024809fb3e118597196a0bb3,4,"2,5,8,15",2,1
round9,3960,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e11d028b09fb71118597196a0b67,4,"2,5,8,15",2,1
round9,3960,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925f41d02de09fb72118597196a0b42,4,"2,5,8,15",2,1
round9,3962,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925f61d027709fb87118597196a0bfd,4,"2,5,8,15",2,1
round9,3962,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e51d022009fb55118597196a0b59,4,"2,5,8,15",2,1
round9,3962,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d02ee09fb5d118597196a0b04,4,"2,5,8,15",2,1
round9,3962,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925e11d028b09fb71118597196a0b67,4,"2,5,8,15",2,1
round9,3962,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925f41d02de09fb72118597196a0b42,4,"2,5,8,15",2,1
round9,3964,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925771d02ce09fb3b118597196a0bb7,4,"2,5,8,15",2,1
round9,3964,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ee1d027809fb8d118597196a0baf,4,"2,5,8,15",2,1
round9,3964,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925471d027509fb35118597196a0b4d,4,"2,5,8,15",2,1
round9,3964,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3964,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3966,255,-1,-1,3925841d02dc09fbdc118597196a0b32,39255c1d02fa09fbf7118597196a0b75,4,"2,5,8,15",2,1
round9,3966,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925751d02c209fb50118597196a0b93,4,"2,5,8,15",2,1
round9,3966,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925541d024209fbbf118597196a0b8b,4,"2,5,8,15",2,1
round9,3966,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925ae1d02ab09fb96118597196a0bfa,4,"2,5,8,15",2,1
round9,3966,1,-1,-1,3925841d02dc09fbdc118597196a0b32,39255d1d029709fb69118597196a0b40,4,"2,5,8,15",2,1
round9,3968,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3931841de7dc09fbdc118541196a2332,4,"1,4,11,14",1,1
round9,3968,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3901841dcadc09fbdc1185c9196ad932,4,"1,4,11,14",1,1
round9,3968,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39e2841d08dc09fbdc118589196a1732,4,"1,4,11,14",1,1
round9,3968,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39b4841d6edc09fbdc1185ef196a0032,4,"1,4,11,14",1,1
round9,3968,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3987841d24dc09fbdc1185db196abe32,4,"1,4,11,14",1,1
round9,3970,255,-1,-1,3925841d02dc09fbdc118597196a0b32,39a8841dffdc09fbdc1185b1196a7132,4,"1,4,11,14",1,1
round9,3970,128,-1,-1,3925841d02dc09fbdc118597196a0b32,395a841d94dc09fbdc118520196a9e32,4,"1,4,11,14",1,1
round9,3970,85,-1,-1,3925841d02dc09fbdc118597196a0b32,39ef841dc1dc09fbdc1185dd196ad032,4,"1,4,11,14",1,1
round9,3970,42,-1,-1,3925841d02dc09fbdc118597196a0b32,39fa841dcedc09fbdc1185c8196a2432,4,"1,4,11,14",1,1
round9,3970,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3987841d24dc09fbdc1185db196abe32,4,"1,4,11,14",1,1
round9,3972,255,-1,-1,3925841d02dc09fbdc118597196a0b32,e425841d02dc0948dc11a49719110b32,4,"0,7,10,13",0,1
round9,3972,128,-1,-1,3925841d02dc09fbdc118597196a0b32,b325841d02dc096fdc11799719500b32,4,"0,7,10,13",0,1
round9,3972,85,-1,-1,3925841d02dc09fbdc118597196a0b32,1a25841d02dc0950dc11cc9719d20b32,4,"0,7,10,13",0,1
round9,3972,42,-1,-1,3925841d02dc09fbdc118597196a0b32,6825841d02dc0921dc11c69719050b32,4,"0,7,10,13",0,1
round9,3972,1,-1,-1,3925841d02dc09fbdc118597196a0b32,ca25841d02dc09c7dc115a9719690b32,4,"0,7,10,13",0,1
round9,3974,255,-1,-1,3925841d02dc09fbdc118597196a0b32,bb25841d02dc0905dc119a97199a0b32,4,"0,7,10,13",0,1
round9,3974,128,-1,-1,3925841d02dc09fbdc118597196a0b32,b325841d02dc096fdc11799719500b32,4,"0,7,10,13",0,1
round9,3974,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3125841d02dc09d0dc116597192f0b32,4,"0,7,10,13",0,1
round9,3974,42,-1,-1,3925841d02dc09fbdc118597196a0b32,7e25841d02dc093adc116697196b0b32,4,"0,7,10,13",0,1
round9,3974,1,-1,-1,3925841d02dc09fbdc118597196a0b32,ca25841d02dc09c7dc115a9719690b32,4,"0,7,10,13",0,1
round9,3976,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584b902dcabfbdc8e8597af6a0b32,4,"3,6,9,12",3,1
round9,3976,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fa02dc0ffbdc268597076a0b32,4,"3,6,9,12",3,1
round9,3976,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844702dc1afbdccf85973c6a0b32,4,"3,6,9,12",3,1
round9,3976,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dcbbfbdcbc8597586a0b32,4,"3,6,9,12",3,1
round9,3976,1,-1,-1,3925841d02dc09fbdc118597196a0b32,392584ff02dc0afbdcf98597766a0b32,4,"3,6,9,12",3,1
round9,3978,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844702dc1afbdccf85973c6a0b32,4,"3,6,9,12",3,1
round9,3978,128,-1,-1,3925841d02dc09fbdc118597196a0b32,392584fa02dc0ffbdc268597076a0b32,4,"3,6,9,12",3,1
round9,3978,85,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c202dc78fbdc7b8597ee6a0b32,4,"3,6,9,12",3,1
round9,3978,42,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dcbbfbdcbc8597586a0b32,4,"3,6,9,12",3,1
round9,3978,1,-1,-1,3925841d02dc09fbdc118597196a0b32,392584ff02dc0afbdcf98597766a0b32,4,"3,6,9,12",3,1
round9,3980,255,-1,-1,3925841d02dc09fbdc118597196a0b32,392584c302dc53fbdc268597ba6a0b32,4,"3,6,9,12",3,1
round9,3980,128,-1,-1,3925841d02dc09fbdc118597196a0b32,3925841502dc8bfbdc4a8597f76a0b32,4,"3,6,9,12",3,1
round9,3980,85,-1,-1,3925841d02dc09fbdc118597196a0b32,3925844902dc23fbdc0985973d6a0b32,4,"3,6,9,12",3,1
round9,3980,42,-1,-1,3925841d02dc09fbdc118597196a0b32,392584a702dcb4fbdce78597306a0b32,4,"3,6,9,12",3,1
round9,3980,1,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842902dc5bfbdc148597d66a0b32,4,"3,6,9,12",3,1
round9,3982,255,-1,-1,3925841d02dc09fbdc118597196a0b32,3925842c02dc9ffbdcbc8597446a0b32,4,"3,6,9,12",3,1
